kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
12164634,K03491.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,89.3313828,0.0001876,-0.0001876,204.18503,0.00166,-0.00166,0.899,0.004,-0.005,11.919,0.106,-0.106,2177.6,15.5,-15.5,8.02,2.71,-1.45,558.0,,,22.89,22.75,-9.93,169.5,1.0,q1_q17_dr25_tce,6860.0,189.0,-283.0,4.233,0.108,-0.201,1.467,0.495,-0.266,294.32257,50.741692,13.68
12164751,K07515.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.630090609,6.78e-07,-6.78e-07,132.224741,0.000172,-0.000172,0.285,0.004,-0.003,13.6817,0.0131,-0.0131,516930.0,613.0,-613.0,83.5,21.86,-17.86,1551.0,,,1371.02,1056.29,-620.75,1694.6,1.0,q1_q17_dr25_tce,6315.0,170.0,-189.0,4.292,0.204,-0.167,1.108,0.29,-0.237,294.38742,50.717098,14.187
12164770,K02088.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.63009438,1.249e-05,-1.249e-05,132.22517,0.00437,-0.00437,1.195,0.446,-0.105,11.226,0.23,-0.23,388.9,6.8,-6.8,25.55,8.26,-2.77,1480.0,,,1135.97,1053.25,-346.37,69.4,1.0,q1_q17_dr25_tce,6338.0,153.0,-210.0,4.418,0.067,-0.216,1.091,0.353,-0.118,294.39557,50.719589,14.651
12165063,K05958.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,226.499243,0.002938,-0.002938,131.6622,0.0113,-0.0113,0.266,0.3645,-0.23,1.328,0.443,-0.443,127.4,30.0,-30.0,0.89,0.2,-0.08,245.0,,,0.86,0.64,-0.24,4.7,1.0,q1_q16_tce,5093.0,210.0,-155.0,4.525,0.059,-0.18,0.798,0.177,-0.075,294.52161,50.795456,12.059
12167361,K00980.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,47.93094546,1.904e-05,-1.904e-05,179.096467,0.000328,-0.000328,1.272,2.325,-0.188,2.6897,0.016,-0.016,2144.4,10.8,-10.8,68.02,15.94,-14.49,905.0,,,158.41,110.58,-75.58,221.1,1.0,q1_q17_dr25_tce,8214.0,226.0,-340.0,4.104,0.145,-0.145,1.938,0.454,-0.413,295.59872,50.720669,10.376
12168280,K08297.01,,CANDIDATE,CANDIDATE,0.141,0,0,0,0,229.957537,0.006728,-0.006728,326.0184,0.0151,-0.0151,1.175,74.31,-4.203,7.59,1.0,-1.0,400.0,49.2,-49.2,43.78,7.77,-10.66,444.0,,,9.22,4.18,-4.21,10.2,1.0,q1_q17_dr25_tce,6419.0,77.0,-83.0,3.978,0.195,-0.12,2.057,0.365,-0.501,295.97794,50.771481,10.505
12168895,K05959.01,,CANDIDATE,CANDIDATE,,0,0,0,0,251.48808,0.03783,-0.03783,192.461,0.139,-0.139,0.8011,0.0146,-0.6006,6.8,2.6,-2.6,305.0,136.0,-136.0,1.74,0.71,-0.14,284.0,,,1.55,1.84,-0.4,6.4,1.0,q1_q16_tce,5979.0,156.0,-175.0,4.52,0.036,-0.294,0.902,0.366,-0.076,296.24155,50.78051,14.495
12168993,K03105.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,4.21223579,7.93e-05,-7.93e-05,132.9291,0.0124,-0.0124,0.97,0.006,-0.715,7.898,0.435,-0.435,116.4,11.0,-11.0,1.04,0.11,-0.11,887.0,,,146.4,56.02,-39.77,12.8,1.0,q1_q17_dr25_tce,5116.0,153.0,-138.0,4.591,0.061,-0.05,0.7,0.076,-0.069,296.28064,50.755669,15.277
12170648,K02875.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.299697755,1.91e-07,-1.91e-07,132.017121,0.000528,-0.000528,0.964,0.037,-0.7,0.8473,0.0423,-0.0423,346.9,9.2,-9.2,2.03,0.24,-0.19,2246.0,,,6005.79,2390.41,-1642.7,53.6,1.0,q1_q17_dr25_tce,5180.0,154.0,-154.0,4.547,0.058,-0.071,0.782,0.09,-0.074,296.96381,50.74538,14.828
12170767,K05960.01,,CANDIDATE,CANDIDATE,,0,0,0,0,32.4185265,0.0008069,-0.0008069,161.4252,0.0169,-0.0169,0.7105,0.0784,-0.5043,5.154,0.533,-0.533,110.7,15.9,-15.9,1.62,0.87,-0.63,687.0,,,52.7,88.01,-34.81,7.9,1.0,q1_q16_tce,5622.0,172.0,-140.0,4.044,0.422,-0.3,1.441,0.776,-0.558,297.0217,50.769112,13.325
12204137,K04590.01,,CANDIDATE,CANDIDATE,0.817,0,0,0,0,9.54060855,7.087e-05,-7.087e-05,131.91276,0.00717,-0.00717,0.031,0.42,-0.031,1.869,0.185,-0.185,462.0,48.0,-48.0,1.75,0.26,-0.17,735.0,,,69.25,33.25,-19.31,11.2,1.0,q1_q17_dr25_tce,5271.0,158.0,-158.0,4.522,0.056,-0.096,0.831,0.122,-0.081,288.87082,50.815559,15.836
12206313,K02714.01,Kepler-401 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,14.3832267,8.624e-05,-8.624e-05,140.57648,0.0053,-0.0053,0.7,0.013,-0.524,8.378,0.129,-0.129,178.5,5.0,-5.0,1.84,0.31,-0.31,889.0,,,147.78,70.14,-54.07,39.0,1.0,q1_q17_dr25_tce,6115.0,122.0,-135.0,4.249,0.137,-0.112,1.291,0.216,-0.216,290.08276,50.86348,13.312
12206313,K02714.02,Kepler-401 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,47.3186631,0.0004051,-0.0004051,170.06035,0.00633,-0.00633,0.189,0.276,-0.189,10.465,0.195,-0.195,263.4,7.7,-7.7,2.1,0.35,-0.35,598.0,,,30.22,14.35,-11.05,36.2,2.0,q1_q17_dr25_tce,6115.0,122.0,-135.0,4.249,0.137,-0.112,1.291,0.216,-0.216,290.08276,50.86348,13.312
12206313,K02714.03,Kepler-401 d,CONFIRMED,CANDIDATE,0.955,0,0,0,0,184.262741,0.002694,-0.002694,255.2287,0.0112,-0.0112,0.885,0.023,-0.632,11.94,0.233,-0.233,292.2,14.2,-14.2,2.57,0.44,-0.43,380.0,,,4.93,2.34,-1.8,21.1,3.0,q1_q17_dr25_tce,6115.0,122.0,-135.0,4.249,0.137,-0.112,1.291,0.216,-0.216,290.08276,50.86348,13.312
12207117,K06249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.6031794,,,131.5678,,,,,,0.91,,,,,,,,,,,,676.51,505.39,-182.01,,1.0,q1_q17_dr25_tce,,,,,,,,,,290.55728,50.832722,14.653
12208631,K02449.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,53.3580444,0.0005713,-0.0005713,138.38498,0.00894,-0.00894,0.905,0.034,-0.655,6.812,0.184,-0.184,736.1,39.4,-39.4,3.41,0.45,-0.41,474.0,,,11.94,4.33,-3.18,19.7,1.0,q1_q17_dr25_tce,5481.0,82.0,-74.0,4.369,0.121,-0.099,1.036,0.138,-0.124,291.55051,50.825611,15.114
12208631,K02449.02,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.912351255,5.861e-06,-5.861e-06,131.59612,0.00568,-0.00568,0.956,0.024,-0.709,1.072,0.168,-0.168,111.8,16.9,-16.9,1.46,0.19,-0.18,1840.0,,,2705.58,981.43,-719.86,9.1,2.0,q1_q17_dr25_tce,5481.0,82.0,-74.0,4.369,0.121,-0.099,1.036,0.138,-0.124,291.55051,50.825611,15.114
12208887,K03333.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,53.501860974,5.789e-06,-5.789e-06,132.211255,9.15e-05,-9.15e-05,0.431,0.01,-0.012,5.25334,0.00538,-0.00538,456780.0,418.0,-418.0,55.23,9.74,-4.51,409.0,,,6.63,3.79,-1.67,1363.9,1.0,q1_q17_dr25_tce,5436.0,177.0,-160.0,4.587,0.045,-0.105,0.748,0.132,-0.061,291.70251,50.863491,15.929
12216278,K02565.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,2.01948607,1.644e-05,-1.644e-05,132.9238,0.0073,-0.0073,0.977,0.425,-0.01,5.248,0.297,-0.297,275.4,12.2,-12.2,2.15,0.64,-0.26,1430.0,,,988.37,897.23,-323.75,27.9,1.0,q1_q17_dr25_tce,5884.0,184.0,-205.0,4.481,0.065,-0.195,0.944,0.282,-0.113,295.5582,50.828388,15.415
12216706,K03644.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.471060209,1.295e-06,-1.295e-06,132.27522,0.00022,-0.00022,0.895,0.022,-0.029,4.3708,0.0111,-0.0111,148440.0,310.0,-310.0,165.15,33.36,-77.78,3693.0,,,43941.18,26833.88,-33639.77,563.0,1.0,q1_q17_dr25_tce,8749.0,241.0,-379.0,3.806,0.425,-0.1,2.911,0.588,-1.371,295.74377,50.830921,15.009
12216706,K03644.02,,FALSE POSITIVE,FALSE POSITIVE,,1,1,0,0,0.73553763,,,131.5246162,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,295.74377,50.830921,15.009
12217907,K07516.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,43.204596783,4.069e-06,-4.069e-06,146.5978539,7.55e-05,-7.55e-05,0.399,0.002,-0.001,15.0402,0.00487,-0.00487,202490.0,59.1,-59.1,43.15,14.21,-3.8,519.0,,,17.15,17.14,-4.95,4750.2,1.0,q1_q17_dr25_tce,6003.0,188.0,-230.0,4.507,0.054,-0.229,0.932,0.307,-0.082,296.27115,50.886292,14.291
12251650,K00621.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,17.761998411,1.794e-06,-1.794e-06,174.1831018,8.11e-05,-8.11e-05,0.907,0.016,-0.015,2.4644,0.00925,-0.00925,24177.0,51.2,-51.2,14.25,1.39,-1.25,538.0,,,19.78,6.98,-5.03,731.7,1.0,q1_q17_dr25_tce,5088.0,151.0,-136.0,4.612,0.061,-0.044,0.669,0.065,-0.059,287.46097,50.975071,14.762
12251779,K07517.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,14.844240386,6.03e-07,-6.03e-07,134.2337694,3.33e-05,-3.33e-05,0.275,0.014,-0.004,6.83577,0.00169,-0.00169,83412.0,21.6,-21.6,28.97,6.92,-5.66,810.0,,,101.98,72.31,-42.87,4542.8,1.0,q1_q17_dr25_tce,6161.0,168.0,-168.0,4.367,0.175,-0.175,0.988,0.236,-0.193,287.57361,50.99873,14.415
12252424,K00153.01,Kepler-113 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.925079516,5.992e-06,-5.992e-06,139.71389,0.000532,-0.000532,0.74,0.003,-0.525,2.6766,0.0265,-0.0265,977.5,8.0,-8.0,2.36,0.16,-0.08,628.0,,,36.89,8.87,-4.88,135.8,2.0,q1_q17_dr25_tce,4728.0,94.0,-94.0,4.628,0.012,-0.048,0.693,0.049,-0.021,287.99789,50.944328,13.461
12252424,K00153.02,Kepler-113 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.75400072,2.846e-06,-2.846e-06,128.547155,0.000495,-0.000495,0.672,0.004,-0.507,2.5394,0.0219,-0.0219,748.7,6.0,-6.0,2.0,0.14,-0.06,775.0,,,85.23,20.48,-11.28,141.4,1.0,q1_q17_dr25_tce,4728.0,94.0,-94.0,4.628,0.012,-0.048,0.693,0.049,-0.021,287.99789,50.944328,13.461
12252732,K08236.01,,FALSE POSITIVE,FALSE POSITIVE,0.008,1,0,0,0,595.78152,0.03389,-0.03389,363.7685,0.0325,-0.0325,0.164,0.283,-0.164,15.97,1.2,-1.2,84.9,9.5,-9.5,1.18,0.24,-0.34,245.0,,,0.85,0.53,-0.46,10.6,1.0,q1_q17_dr25_tce,5618.0,154.0,-126.0,4.155,0.286,-0.132,1.288,0.271,-0.372,288.19321,50.921619,11.446
12253474,K01947.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.422943288,9.33e-06,-9.33e-06,135.55302,0.0012,-0.0012,0.198,0.231,-0.198,1.0815,0.042,-0.042,261.4,10.2,-10.2,1.66,0.56,-0.19,1034.0,,,269.8,268.87,-81.95,30.6,1.0,q1_q17_dr25_tce,6102.0,165.0,-183.0,4.447,0.07,-0.21,1.016,0.345,-0.115,288.63483,50.912231,12.335
12253490,K05961.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,19.159760875,1.999e-06,-1.999e-06,141.5680129,8.47e-05,-8.47e-05,1.191,0.116,-0.089,3.10166,0.00389,-0.00389,32491.0,25.7,-25.7,25.24,1.76,-2.1,424.0,,,7.65,2.26,-2.07,900.3,1.0,q1_q17_dr25_tce,4492.0,141.0,-157.0,4.727,0.054,-0.032,0.516,0.036,-0.043,288.64325,50.90118,15.053
12253534,K07619.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,466.08101,0.03212,-0.03212,166.4321,0.099,-0.099,0.0964,0.3697,-0.0964,23.69,2.4,-2.4,180.1,15.0,-15.0,2.13,1.07,-0.63,305.0,,,2.05,3.04,-1.15,14.1,1.0,q1_q17_dr24_tce,6098.0,153.0,-185.0,4.097,0.253,-0.253,1.59,0.792,-0.469,288.66644,50.982529,12.159
12253769,K03310.01,,CANDIDATE,CANDIDATE,0.904,0,0,0,0,20.5512722,0.0001597,-0.0001597,141.087,0.00573,-0.00573,0.946,0.005,-0.676,4.639,0.134,-0.134,191.2,11.2,-11.2,1.64,0.18,-0.13,607.0,,,32.01,10.6,-6.79,20.0,1.0,q1_q17_dr25_tce,5401.0,108.0,-97.0,4.464,0.075,-0.082,0.918,0.1,-0.073,288.80457,50.99062,13.55
12254378,K02387.01,Kepler-1217 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.032319072,5.327e-06,-5.327e-06,132.32157,0.00239,-0.00239,0.133,0.332,-0.133,1.6762,0.069,-0.069,315.5,14.9,-14.9,1.87,0.61,-0.2,1542.0,,,1333.35,1277.72,-427.18,24.5,1.0,q1_q17_dr25_tce,6156.0,171.0,-236.0,4.443,0.054,-0.216,1.05,0.341,-0.114,289.18668,50.937561,15.298
12254688,K02384.01,,CANDIDATE,CANDIDATE,0.015,0,0,0,0,62.6825769,0.0002839,-0.0002839,182.22959,0.00359,-0.00359,1.095,7.102,-0.113,2.327,0.166,-0.166,398.9,26.4,-26.4,39.8,5.1,-14.29,916.0,,,166.36,69.32,-106.58,17.8,1.0,q1_q17_dr25_tce,7058.0,191.0,-233.0,3.648,0.328,-0.082,3.101,0.398,-1.113,289.37381,50.934341,13.072
12254792,K01506.01,Kepler-869 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,40.4286676,0.0001805,-0.0001805,139.50631,0.00376,-0.00376,0.872,0.054,-0.618,7.102,0.179,-0.179,916.1,25.1,-25.1,2.92,0.79,-0.26,494.0,,,14.08,10.99,-3.65,40.9,1.0,q1_q17_dr25_tce,5813.0,145.0,-160.0,4.561,0.035,-0.196,0.833,0.225,-0.075,289.42459,50.994122,14.982
12254909,K02372.01,Kepler-1213 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,5.349791,2.509e-05,-2.509e-05,133.8836,0.00412,-0.00412,0.867,0.007,-0.602,4.279,0.116,-0.116,88.8,4.4,-4.4,1.29,0.21,-0.11,1156.0,,,422.79,192.78,-99.31,23.3,1.0,q1_q17_dr25_tce,6074.0,108.0,-145.0,4.368,0.051,-0.11,1.183,0.195,-0.097,289.48581,50.94416,13.386
12255382,K03167.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.499664962,1.149e-06,-1.149e-06,131.62724,0.00186,-0.00186,0.28,0.182,-0.28,1.6123,0.0702,-0.0702,34.3,1.4,-1.4,0.5,0.07,-0.02,2056.0,,,4230.98,1525.84,-530.29,31.6,1.0,q1_q17_dr25_tce,5570.0,75.0,-83.0,4.561,0.012,-0.114,0.855,0.116,-0.031,289.74673,50.99371,10.437
12256520,K02264.01,Kepler-1166 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,33.2407985,0.0002787,-0.0002787,143.46683,0.00671,-0.00671,0.231,0.208,-0.231,4.675,0.218,-0.218,341.9,18.3,-18.3,1.51,0.16,-0.05,486.0,,,13.17,4.04,-1.59,20.4,1.0,q1_q17_dr25_tce,5382.0,80.0,-80.0,4.571,0.015,-0.095,0.827,0.091,-0.028,290.34851,50.902851,14.477
12256520,K02264.02,,CANDIDATE,CANDIDATE,0.983,0,0,0,0,7.25101997,4.484e-05,-4.484e-05,138.1878,0.00504,-0.00504,0.314,0.148,-0.314,2.799,0.142,-0.142,122.8,11.5,-11.5,0.91,0.1,-0.03,807.0,,,100.18,30.76,-12.11,12.2,2.0,q1_q17_dr25_tce,5382.0,80.0,-80.0,4.571,0.015,-0.095,0.827,0.091,-0.028,290.34851,50.902851,14.477
12257851,K05962.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,2.61594288,7.759e-05,-7.759e-05,132.415,0.0263,-0.0263,0.711,0.258,-0.47,6.45,1.2,-1.2,72.1,6.4,-6.4,0.92,0.26,-0.09,1370.0,,,831.27,679.99,-241.82,13.4,1.0,q1_q17_dr25_tce,6063.0,163.0,-199.0,4.476,0.048,-0.192,1.012,0.282,-0.101,291.20724,50.91663,15.367
12257886,K04148.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.61585431,1.845e-05,-1.845e-05,132.42844,0.00541,-0.00541,0.577,0.405,-0.358,6.519,0.202,-0.202,169.8,7.2,-7.2,1.28,0.39,-0.13,1358.0,,,803.03,716.31,-235.39,26.9,1.0,q1_q17_dr25_tce,6131.0,164.0,-200.0,4.497,0.052,-0.208,0.945,0.288,-0.096,291.22729,50.921791,15.181
12257999,K02577.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,18.55581565,8.276e-05,-8.276e-05,132.07105,0.00383,-0.00383,0.073,0.368,-0.073,5.372,0.115,-0.115,565.9,19.5,-19.5,20.83,3.51,-7.62,1793.0,,,2442.24,1705.42,-1750.19,33.2,1.0,q1_q17_dr25_tce,5988.0,335.0,-503.0,2.982,0.273,-0.117,8.841,1.492,-3.232,291.28772,50.909149,13.506
12265150,K05963.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.686009643,1.892e-06,-1.892e-06,133.060575,0.000881,-0.000881,0.566,0.311,-0.356,1.1818,0.0309,-0.0309,390.4,9.8,-9.8,1.81,0.53,-0.18,1442.0,,,1024.99,866.34,-278.07,48.5,1.0,q1_q17_dr25_tce,5783.0,144.0,-158.0,4.539,0.038,-0.212,0.88,0.258,-0.086,295.12543,50.906052,14.391
12265786,K04595.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,0.597018404,1.076e-06,-1.076e-06,131.71277,0.00159,-0.00159,0.44,0.5,-0.244,0.4778,0.0842,-0.0842,245.4,16.4,-16.4,1.09,0.13,-0.07,1578.0,,,1473.77,638.02,-314.68,16.5,1.0,q1_q17_dr25_tce,4985.0,149.0,-134.0,4.675,0.025,-0.07,0.63,0.081,-0.04,295.41479,50.979012,15.509
12266099,K08077.01,,CANDIDATE,CANDIDATE,0.34,0,0,0,0,77.177672,0.00111,-0.00111,146.9243,0.0113,-0.0113,0.026,0.439,-0.026,2.312,0.277,-0.277,318.6,50.1,-50.1,1.29,0.09,-0.12,327.0,,,2.7,0.79,-0.72,8.0,1.0,q1_q17_dr25_tce,4840.0,145.0,-130.0,4.551,0.066,-0.039,0.749,0.053,-0.072,295.57001,50.9049,14.427
12266636,K01522.01,Kepler-879 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,33.3856176,0.0001409,-0.0001409,148.92764,0.00308,-0.00308,0.562,0.345,-0.345,5.0361,0.0934,-0.0934,553.2,15.9,-15.9,2.48,0.7,-0.37,580.0,,,26.73,22.11,-9.7,37.1,1.0,q1_q17_dr25_tce,5833.0,157.0,-175.0,4.407,0.101,-0.188,1.022,0.288,-0.155,295.80658,50.909801,14.264
12266636,K01522.02,,CANDIDATE,CANDIDATE,0.958,0,0,0,0,12.654896,0.000174,-0.000174,134.6826,0.013,-0.013,0.009,0.432,-0.009,4.325,0.281,-0.281,100.6,10.8,-10.8,1.02,0.28,-0.16,801.0,,,97.41,80.57,-35.35,10.4,2.0,q1_q17_dr25_tce,5833.0,157.0,-175.0,4.407,0.101,-0.188,1.022,0.288,-0.155,295.80658,50.909801,14.264
12268220,K07518.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.42158021,3.948e-06,-3.948e-06,134.395447,0.000733,-0.000733,1.146,0.098,-0.052,10.4532,0.0541,-0.0541,61032.0,212.0,-212.0,188.89,33.12,-99.39,2565.0,,,10243.23,5763.06,-8274.46,370.6,1.0,q1_q17_dr25_tce,8026.0,251.0,-306.0,3.65,0.51,-0.09,3.461,0.607,-1.821,296.49069,50.905861,11.425
12300524,K05964.01,,CANDIDATE,CANDIDATE,0.832,0,0,0,0,32.033211,0.0005189,-0.0005189,146.8143,0.0135,-0.0135,0.007,0.438,-0.007,5.289,0.343,-0.343,71.3,9.0,-9.0,0.85,0.28,-0.08,591.0,,,28.78,28.04,-7.87,9.2,1.0,q1_q17_dr25_tce,6039.0,163.0,-199.0,4.478,0.052,-0.221,1.005,0.334,-0.089,287.09006,51.01606,13.186
12301181,K02059.01,Kepler-1076 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,6.14728341,2.146e-05,-2.146e-05,134.87289,0.0028,-0.0028,0.188,0.261,-0.188,2.7645,0.0776,-0.0776,119.7,4.8,-4.8,0.79,0.06,-0.03,770.0,,,83.18,19.08,-12.5,26.8,1.0,q1_q17_dr25_tce,4997.0,100.0,-100.0,4.598,0.018,-0.053,0.746,0.049,-0.03,287.59009,51.06057,12.906
12301181,K02059.02,,CANDIDATE,CANDIDATE,0.691,0,0,0,0,2.18565886,1.714e-05,-1.714e-05,132.45418,0.00626,-0.00626,0.394,0.064,-0.394,1.966,0.218,-0.218,35.6,3.9,-3.9,0.44,0.03,-0.02,1087.0,,,329.49,75.57,-49.54,11.1,2.0,q1_q17_dr25_tce,4997.0,100.0,-100.0,4.598,0.018,-0.053,0.746,0.049,-0.03,287.59009,51.06057,12.906
12302391,K07519.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,25.321698729,5.009e-06,-5.009e-06,139.687525,0.000159,-0.000159,0.954,0.023,-0.022,4.45367,0.00841,-0.00841,119590.0,197.0,-197.0,56.62,18.76,-6.28,655.0,,,43.39,43.72,-14.08,673.3,1.0,q1_q17_dr25_tce,6109.0,193.0,-236.0,4.455,0.056,-0.21,1.029,0.341,-0.114,288.40378,51.073761,15.128
12302530,K00438.01,Kepler-155 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.931196562,5.348e-06,-5.348e-06,174.796908,0.000706,-0.000706,0.886,0.019,-0.616,2.4999,0.0528,-0.0528,1007.4,12.6,-12.6,2.01,0.12,-0.13,562.0,,,23.5,4.7,-4.67,90.5,1.0,q1_q17_dr25_tce,3984.0,71.0,-86.0,4.72,0.03,-0.03,0.539,0.031,-0.035,288.49582,51.08194,14.258
12302530,K00438.02,Kepler-155 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,52.6615266,0.000136,-0.000136,183.52054,0.00214,-0.00214,0.682,0.036,-0.488,3.1592,0.0745,-0.0745,1078.1,29.3,-29.3,1.87,0.11,-0.12,271.0,,,1.28,0.26,-0.25,38.4,2.0,q1_q17_dr25_tce,3984.0,71.0,-86.0,4.72,0.03,-0.03,0.539,0.031,-0.035,288.49582,51.08194,14.258
12304202,K07620.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.66573903,,,131.6585795,,,,,,1.27,,,,,,,,,,,,,,,,1.0,q1_q17_dr24_tce,,,,,,,,,,289.52319,51.069191,13.362
12304728,K07520.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.14735789,5.341e-05,-5.341e-05,133.3871,0.0149,-0.0149,0.03,0.42,-0.03,3.643,0.318,-0.318,51.8,6.6,-6.6,3.45,0.45,-1.32,2209.0,,,5635.4,1938.49,-3688.93,9.3,1.0,q1_q17_dr25_tce,5189.0,72.0,-124.0,3.352,0.262,-0.087,4.93,0.63,-1.889,289.82199,51.063492,14.386
12306058,K02541.01,Kepler-391 b,CONFIRMED,CANDIDATE,0.868,0,0,0,0,7.41683033,7.9e-05,-7.9e-05,137.96389,0.00868,-0.00868,0.873,0.002,-0.621,7.274,0.225,-0.225,72.6,3.9,-3.9,3.36,0.62,-0.56,1425.0,,,973.85,470.28,-338.44,20.6,1.0,q1_q17_dr25_tce,4938.0,69.0,-79.0,3.45,0.143,-0.13,3.324,0.613,-0.551,290.62183,51.057301,13.007
12306058,K02541.02,Kepler-391 c,CONFIRMED,CANDIDATE,0.995,0,0,0,0,20.4853893,0.0003165,-0.0003165,146.9183,0.0118,-0.0118,0.834,0.123,-0.57,10.229,0.314,-0.314,89.5,5.4,-5.4,3.6,0.67,-0.6,1015.0,,,251.16,121.29,-87.29,17.9,2.0,q1_q17_dr25_tce,4938.0,69.0,-79.0,3.45,0.143,-0.13,3.324,0.613,-0.551,290.62183,51.057301,13.007
12306699,K03858.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.204222652,6.329e-06,-6.329e-06,133.82223,0.00168,-0.00168,1.258,12.65,-0.029,2.7952,0.0803,-0.0803,898.4,23.8,-23.8,23.55,3.05,-1.88,979.0,,,217.46,94.54,-52.26,45.5,1.0,q1_q17_dr25_tce,5139.0,153.0,-138.0,4.609,0.033,-0.077,0.741,0.096,-0.059,291.04214,51.026321,15.341
12306808,K07521.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,7.334073405,,,137.1334748,,,0.559,,,2.7308,,,326.9,,,1.42,0.32,-0.1,870.0,,,135.81,87.91,-31.66,2.6,4.0,q1_q17_dr25_tce,5985.0,143.0,-161.0,4.603,0.028,-0.161,0.758,0.17,-0.057,291.11057,51.058929,13.265
12306808,K07521.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,37.878483588,9.433e-06,-9.433e-06,138.128618,0.000204,-0.000204,0.763,0.022,-0.021,10.5972,0.0107,-0.0107,222230.0,209.0,-209.0,46.42,10.41,-3.49,503.0,,,15.19,9.84,-3.54,1157.6,1.0,q1_q17_dr25_tce,5985.0,143.0,-161.0,4.603,0.028,-0.161,0.758,0.17,-0.057,291.11057,51.058929,13.265
12307496,K08078.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.805941833,8.19e-07,-8.19e-07,132.127874,0.000852,-0.000852,1.339,9.378,-0.063,1.4432,0.0459,-0.0459,3180.4,75.1,-75.1,29.85,3.11,-2.84,1498.0,,,1189.65,440.69,-326.34,55.4,1.0,q1_q17_dr25_tce,5022.0,149.0,-149.0,4.597,0.072,-0.048,0.672,0.07,-0.064,291.55447,51.043201,14.169
